   313    0.38325E+04    0.10048E+02    0.11950E+03    0.13026E+07    0.50705E+03
   314    0.38000E+04    0.10228E+02    0.11965E+03    0.12969E+07    0.50317E+03
   315    0.37676E+04    0.10408E+02    0.11976E+03    0.12912E+07    0.49933E+03
   316    0.37351E+04    0.10589E+02    0.11984E+03    0.12855E+07    0.49553E+03
   317    0.37026E+04    0.10770E+02    0.11988E+03    0.12798E+07    0.49176E+03
   318    0.36701E+04    0.10953E+02    0.11988E+03    0.12742E+07    0.48802E+03
   319    0.36377E+04    0.11136E+02    0.11985E+03    0.12686E+07    0.48432E+03
   320    0.36054E+04    0.11319E+02    0.11980E+03    0.12631E+07    0.48065E+03
   321    0.35730E+04    0.11503E+02    0.11970E+03    0.12575E+07    0.47702E+03
   322    0.35407E+04    0.11687E+02    0.11956E+03    0.12520E+07    0.47342E+03
