   270    0.50702E+04    0.36962E+01    0.18085E-01    0.83673E+02
   271    0.50469E+04    0.38054E+01    0.18208E-01    0.85021E+02
   272    0.50234E+04    0.39170E+01    0.18332E-01    0.86345E+02
   273    0.49995E+04    0.40304E+01    0.18455E-01    0.87659E+02
   274    0.49752E+04    0.41462E+01    0.18577E-01    0.88941E+02
   275    0.49505E+04    0.42638E+01    0.18699E-01    0.90213E+02
   276    0.49256E+04    0.43836E+01    0.18821E-01    0.91452E+02
   277    0.49002E+04    0.45055E+01    0.18942E-01    0.92683E+02
   278    0.48745E+04    0.46294E+01    0.19063E-01    0.93881E+02
   279    0.48485E+04    0.47553E+01    0.19183E-01    0.95054E+02
   280    0.48222E+04    0.48833E+01    0.19303E-01    0.96218E+02
   281    0.47956E+04    0.50133E+01    0.19423E-01    0.97349E+02
   282    0.47686E+04    0.51452E+01    0.19542E-01    0.98456E+02
   283    0.47414E+04    0.52791E+01    0.19660E-01    0.99538E+02
   284    0.47139E+04    0.54149E+01    0.19778E-01    0.10060E+03
   285    0.46862E+04    0.55528E+01    0.19895E-01    0.10163E+03
   286    0.46581E+04    0.56925E+01    0.20012E-01    0.10263E+03
   287    0.46297E+04    0.58340E+01    0.20129E-01    0.10361E+03
   288    0.46012E+04    0.59775E+01    0.20245E-01    0.10457E+03
   289    0.45723E+04    0.61227E+01    0.20360E-01    0.10549E+03
   290    0.45433E+04    0.62697E+01    0.20475E-01    0.10640E+03
   291    0.45140E+04    0.64190E+01    0.20589E-01    0.10726E+03
   292    0.44843E+04    0.65697E+01    0.20703E-01    0.10810E+03
   293    0.44546E+04    0.67214E+01    0.20816E-01    0.10891E+03
   294    0.44246E+04    0.68755E+01    0.20928E-01    0.10970E+03
   295    0.43946E+04    0.70306E+01    0.21040E-01    0.11045E+03
   296    0.43642E+04    0.71882E+01    0.21151E-01    0.11118E+03
   297    0.43337E+04    0.73461E+01    0.21262E-01    0.11188E+03
   298    0.43028E+04    0.75064E+01    0.21372E-01    0.11254E+03
   299    0.42720E+04    0.76686E+01    0.21481E-01    0.11317E+03
   300    0.42408E+04    0.78310E+01    0.21590E-01    0.11376E+03
   301    0.42096E+04    0.79953E+01    0.21698E-01    0.11434E+03
   302    0.41782E+04    0.81606E+01    0.21805E-01    0.11488E+03
   303    0.41467E+04    0.83277E+01    0.21912E-01    0.11539E+03
   304    0.41151E+04    0.84967E+01    0.22018E-01    0.11586E+03
   305    0.40834E+04    0.86660E+01    0.22123E-01    0.11630E+03
   306    0.40515E+04    0.88365E+01    0.22228E-01    0.11671E+03
   307    0.40196E+04    0.90080E+01    0.22332E-01    0.11708E+03
   308    0.39875E+04    0.91822E+01    0.22435E-01    0.11743E+03
   309    0.39555E+04    0.93560E+01    0.22538E-01    0.11774E+03
   310    0.39233E+04    0.95302E+01    0.22640E-01    0.11801E+03
   311    0.38912E+04    0.97071E+01    0.22741E-01    0.11825E+03
   312    0.38590E+04    0.98836E+01    0.22842E-01    0.11846E+03
